site_id,deployment_id,deployment_start,deployment_end,location_id,location_X,location_Y,view_quality,days,Xpl92,Ypl92,red_deer_f,red_deer_m,roe_deer,wild_boar,bison,moose
679,S33-B-603-918,2014-03-11 09:13:00,2014-03-24 08:49:00,B-603-918,23.62642,52.84205,Perfect,12,811427.57,562973.06,0,0,0,2,33,0
680,S33-B-604-907,2014-03-11 12:05:00,2014-03-24 10:51:00,B-604-907,23.62811,52.91825,Perfect,12,810994.77,571446.77,0,0,0,0,0,0
681,S33-B-605-924,2014-03-12 08:25:00,2014-03-25 08:32:00,B-605-924,23.91855,52.83045,Perfect,13,831167.95,562991.99,0,2,0,0,0,0
682,S33-B-606-798,2014-03-12 09:03:00,2014-03-25 08:59:00,B-606-798,23.91916,52.85482,Perfect,12,831023.29,565702.17,0,0,0,2,0,0
683,S33-B-607-794,2014-03-12 09:17:00,2014-03-25 09:07:00,B-607-794,23.92021,52.86437,Perfect,12,831021.09,566767.97,1,0,0,3,4,0
684,S33-B-608-782,2014-03-12 10:00:00,2014-03-25 09:36:00,B-608-782,23.92168,52.88096,Good,12,830993.39,568617.8,0,0,0,0,0,0
685,S33-B-609-929,2014-03-12 08:52:00,2014-03-25 08:53:00,B-609-929,23.91811,52.85112,Perfect,13,830980.87,565286.28,0,0,0,4,1,0
686,S33-B-610-700,2014-03-12 10:31:00,2014-03-25 09:56:00,B-610-700,23.91962,52.89427,Acceptable,12,830753.44,570086.97,0,0,0,1,0,0
687,S33-B-611-674,2014-03-12 11:04:00,2014-03-25 10:20:00,B-611-674,23.8788,52.87914,Perfect,12,828125.29,568218.6,0,0,0,2,1,0
688,S33-B-612-708,2014-03-12 11:15:00,2014-03-25 10:25:00,B-612-708,23.87923,52.88231,Perfect,12,828130.22,568572.74,0,0,0,6,0,3
689,S33-B-613-734,2014-03-12 09:37:00,2014-03-25 09:14:00,B-613-734,23.9207,52.86693,Perfect,12,831034.51,567054.63,0,0,0,2,0,0
690,S33-B-614-706,2014-03-12 11:48:00,2014-03-25 11:08:00,B-614-706,23.83651,52.86272,Perfect,12,825405.98,566201.75,2,0,2,1,0,0
691,S33-B-615-760,2014-03-12 10:18:00,2014-03-25 09:45:00,B-615-760,23.90813,52.89004,Perfect,12,830013.65,569564.1,0,0,2,0,0,0
692,S33-B-616-931,2014-03-12 12:02:00,2014-03-25 10:57:00,B-616-931,23.86001,52.85761,Perfect,12,827024.53,565740.89,0,0,0,0,0,0
693,S33-B-617-754,2014-03-12 11:31:00,2014-03-25 10:35:00,B-617-754,23.86144,52.87617,Perfect,12,826980.88,567809.37,0,0,0,6,0,0
694,S33-B-618-936,2014-03-12 12:18:00,2014-03-25 11:24:00,B-618-936,23.8524,52.8528,Perfect,12,826548.96,565171.85,0,0,0,0,0,0
695,S33-B-619-900,2014-03-12 12:40:00,2014-03-25 11:38:00,B-619-900,23.87404,52.84031,Good,12,828098.61,563882.96,0,2,1,1,0,0
696,S34-B-620-772,2014-03-27 08:27:00,2014-04-07 07:12:00,B-620-772,23.79757,52.71367,Perfect,10,823894.59,549466.5,0,1,2,2,0,0
697,S34-B-621-741,2014-03-27 08:48:00,2014-04-07 07:29:00,B-621-741,23.80019,52.72943,Perfect,10,823954.37,551229.22,0,0,0,0,0,0
698,S34-B-622-925,2014-03-27 09:02:00,2014-04-07 07:37:00,B-622-925,23.81086,52.73331,Perfect,10,824645.14,551708.43,1,0,0,4,0,0
699,S34-B-625-688,2014-03-27 10:48:00,2014-04-07 08:39:00,B-625-688,23.80059,52.76203,Good,10,823739.24,554852.85,1,0,0,10,0,0
700,S34-B-626-918,2014-03-27 11:24:00,2014-04-07 09:12:00,B-626-918,23.79822,52.77801,Perfect,10,823460.85,556617.54,0,0,1,5,0,0
701,S34-B-627-730,2014-03-27 11:55:00,2014-04-07 09:33:00,B-627-730,23.81181,52.78699,Perfect,10,824309.53,557676.49,2,0,0,1,0,0
702,S34-B-629-921,2014-03-27 12:15:00,2014-04-07 09:49:00,B-629-921,23.82359,52.79349,Good,10,825054.45,558451.89,0,0,0,5,0,0
703,S34-B-630-912,2014-03-27 08:03:00,2014-04-07 06:53:00,B-630-912,23.82252,52.686,Perfect,10,825784.27,546505.13,0,0,0,0,0,0
704,S34-B-634-926,2014-03-27 12:54:00,2014-04-07 10:52:00,B-634-926,23.85904,52.81392,Perfect,10,827288.13,560882.65,0,0,0,0,0,0
705,S34-B-635-782,2014-03-28 11:17:00,2014-04-08 10:48:00,B-635-782,23.61153,52.71799,Good,10,811311.21,549124.59,1,0,0,1,0,0
706,S34-B-636-783,2014-03-28 12:26:00,2014-04-08 11:22:00,B-636-783,23.65177,52.71319,Perfect,10,814060.64,548766.29,0,0,0,1,0,0
707,S34-B-637-794,2014-03-28 09:45:00,2014-04-08 08:08:00,B-637-794,23.63385,52.68358,Acceptable,10,813063.6,545398.32,0,0,0,2,0,0
708,S34-B-638-674,2014-03-28 10:37:00,2014-04-08 08:50:00,B-638-674,23.61783,52.70538,Perfect,10,811826.29,547750.83,1,0,5,4,0,0
709,S34-B-639-760,2014-03-28 09:52:00,2014-04-08 08:13:00,B-639-760,23.63275,52.68532,Perfect,10,812976.87,545586.86,0,1,0,0,1,0
710,S34-B-640-754,2014-03-28 09:20:00,2014-04-08 07:53:00,B-640-754,23.64477,52.68331,Good,10,813802.86,545415.91,0,0,0,8,0,0
711,S34-B-641-700,2014-03-28 09:01:00,2014-04-08 07:34:00,B-641-700,23.6837,52.66544,Good,10,816560.79,543601.04,0,0,0,0,0,0
712,S34-B-643-734,2014-03-28 10:55:00,2014-04-08 09:14:00,B-643-734,23.60197,52.69397,Perfect,10,810837.11,546414.44,0,0,0,1,0,0
713,S34-B-644-931,2014-03-28 09:28:00,2014-04-08 07:58:00,B-644-931,23.64603,52.68504,Perfect,10,813875.52,545613.62,0,0,0,8,0,0
714,S34-B-645-708,2014-03-28 10:15:00,2014-04-08 08:34:00,B-645-708,23.63593,52.70225,Perfect,10,813070.25,547481.72,3,3,2,6,0,0
715,S34-B-647-936,2014-03-28 08:16:00,2014-04-08 07:01:00,B-647-936,23.69507,52.70065,Perfect,10,817073.29,547563.08,10,0,0,8,0,0
716,S34-B-648-924,2014-03-28 12:38:00,2014-04-08 11:36:00,B-648-924,23.67378,52.70456,Perfect,10,815608.11,547903.83,0,0,1,2,0,0
717,S34-B-649-929,2014-03-28 10:25:00,2014-04-08 08:41:00,B-649-929,23.63193,52.70726,Good,10,812764.4,548020.95,0,0,0,0,0,0
718,S4-A-121-673,2012-06-19 07:12:00,2012-07-02 10:40:00,A-121-673,23.6733,52.82464,Perfect,13,814707.42,561243.16,0,0,0,2,0,0
719,S4-A-122-786,2012-06-19 07:37:00,2012-07-02 10:20:00,A-122-786,23.64644,52.82117,Perfect,13,812924.66,560740.22,1,0,2,5,3,2
720,S4-A-123-722,2012-06-19 07:45:00,2012-07-02 08:20:00,A-123-722,23.64208,52.70483,Perfect,13,813466.81,547795.16,3,2,0,0,0,0
721,S4-A-124-733,2012-06-19 07:51:00,2012-07-02 09:50:00,A-124-733,23.65868,52.82966,Acceptable,13,813687.25,561736.92,0,0,0,5,0,0
722,S4-A-125-728,2012-06-19 08:17:00,2012-07-02 09:30:00,A-125-728,23.64878,52.83683,Perfect,13,812969.43,562490.34,0,0,0,0,0,0
723,S4-A-126-711,2012-06-19 08:44:00,2012-07-02 09:00:00,A-126-711,23.626,52.83536,Perfect,13,811447.25,562227.94,0,0,1,42,0,0
724,S4-A-127-794,2012-06-19 09:00:00,2012-07-02 06:45:00,A-127-794,23.63943,52.68314,Acceptable,12,813443.52,545373.73,0,0,0,2,0,0
725,S4-A-128-712,2012-06-19 09:02:00,2012-07-02 08:40:00,A-128-712,23.63313,52.84623,Good,12,811848.99,563466.63,0,0,0,2,0,0
726,S4-A-129-741,2012-06-19 09:21:00,2012-07-02 08:20:00,A-129-741,23.63937,52.853,Perfect,12,812220.09,564245.95,1,0,0,0,0,0
727,S4-A-130-700,2012-06-19 09:30:00,2012-07-02 07:10:00,A-130-700,23.63062,52.68671,Good,12,812823.1,545732.03,0,0,0,0,0,2
728,S4-A-131-790,2012-06-19 09:40:00,2012-07-02 08:05:00,A-131-790,23.62403,52.85998,Perfect,12,811138.35,564954.85,0,1,0,2,0,0
729,S4-A-132-770,2012-06-19 10:00:00,2012-07-02 07:50:00,A-132-770,23.65058,52.85943,Perfect,12,812927.73,565009.19,2,0,0,17,0,0
730,S4-A-133-689,2012-06-19 10:20:00,2012-07-02 08:50:00,A-133-689,23.63404,52.69727,Acceptable,12,812978.36,546920.18,1,0,0,6,0,0
731,S4-A-135-701,2012-06-19 11:00:00,2012-07-02 09:35:00,A-135-701,23.61959,52.70729,Perfect,12,811931.43,547970.68,0,0,3,21,0,0
732,S4-A-136-708,2012-06-19 11:25:00,2012-07-02 10:00:00,A-136-708,23.60136,52.70826,Acceptable,12,810694.28,547999.53,0,0,0,11,0,0
733,S4-A-137-776,2012-06-19 11:55:00,2012-07-02 10:35:00,A-137-776,23.58659,52.70638,Perfect,12,809710.88,547726.93,0,1,0,2,0,0
734,S4-A-138-783,2012-06-19 12:25:00,2012-07-03 07:00:00,A-138-783,23.5982,52.69521,Perfect,13,810573.8,546535.93,0,0,0,1,0,0
735,S4-A-139-688,2012-06-19 12:45:00,2012-07-03 07:20:00,A-139-688,23.59523,52.68823,Acceptable,13,810422.89,545747.58,2,0,0,0,0,0
736,S4-A-141-706,2012-06-20 07:28:00,2012-07-03 08:25:00,A-141-706,23.61882,52.87859,Good,13,810654.81,566999.99,0,0,0,52,0,0
737,S4-A-142-782,2012-06-20 07:40:00,2012-07-03 08:00:00,A-142-782,23.6112,52.68672,,13,811511.86,545648.85,0,0,0,0,0,0
738,S4-A-143-772,2012-06-20 07:46:00,2012-07-03 08:10:00,A-143-772,23.60924,52.87599,Perfect,13,810029.43,566669.67,1,2,0,34,0,0
739,S4-A-144-751,2012-06-20 08:04:00,2012-07-03 08:35:00,A-144-751,23.61368,52.88134,Perfect,13,810289.65,567283.29,1,0,1,8,0,0
740,S4-A-145-686,2012-06-20 08:25:00,2012-07-02 11:10:00,A-145-686,23.56916,52.70925,Perfect,12,808514.31,547970.88,0,0,0,0,0,1
741,S4-A-146-754,2012-06-20 08:27:00,2012-07-03 08:50:00,A-146-754,23.61369,52.89432,Good,13,810197.51,568725.51,1,1,0,9,0,0
742,S4-A-147-755,2012-06-20 08:48:00,2012-07-03 09:10:00,A-147-755,23.60546,52.89975,Good,13,809605.74,569293.27,0,1,0,20,0,0
743,S4-A-149-690,2012-06-20 09:13:00,2012-07-03 09:25:00,A-149-690,23.6037,52.90628,Good,13,809440.89,570011.21,0,0,0,0,0,0
744,S4-A-150-674,2012-06-20 09:10:00,2012-07-02 09:00:00,A-150-674,23.57618,52.69524,Perfect,11,809087.15,546444.4,0,0,0,11,0,0
745,S4-A-152-730,2012-06-20 09:32:00,2012-07-03 09:50:00,A-152-730,23.60257,52.91983,Perfect,13,809268.3,571511.86,0,0,0,1,0,0
746,S4-A-153-695,2012-06-20 09:56:00,2012-07-03 10:05:00,A-153-695,23.61744,52.92115,Perfect,13,810257.44,571722.76,0,0,0,0,0,0
747,S4-A-155-676,2012-06-20 10:12:00,2012-07-03 10:30:00,A-155-676,23.63903,52.92072,Acceptable,13,811710.35,571768.62,0,1,5,0,0,1
748,S4-A-156-682,2012-06-20 10:40:00,2012-07-03 09:00:00,A-156-682,23.67272,52.68845,Perfect,12,815652.94,546109.29,1,0,6,1,0,0
749,S4-A-157-726,2012-06-20 11:00:00,2012-07-03 09:45:00,A-157-726,23.6688,52.67809,Acceptable,12,815463.05,544941.05,0,0,0,3,0,0
750,S4-A-158-721,2012-06-20 11:30:00,2012-07-03 10:25:00,A-158-721,23.68204,52.67318,Good,12,816392.66,544453.68,0,0,0,1,0,0
751,S4-A-159-758,2012-06-20 12:00:00,2012-07-03 10:50:00,A-159-758,23.68914,52.68329,Perfect,12,816798.89,545608.19,0,0,0,0,0,0
752,S4-A-160-788,2012-06-20 12:20:00,2012-07-03 11:30:00,A-160-788,23.70583,52.67935,Good,12,817954.45,545244.09,0,0,0,12,0,0
753,S5-A-161-771,2012-07-04 07:10:00,2012-07-16 06:55:00,A-161-771,23.70535,52.73116,Perfect,11,817545.13,550998.2,4,2,0,10,0,0
754,S5-A-162-788,2012-07-04 07:40:00,2012-07-16 07:10:00,A-162-788,23.67116,52.73537,Perfect,11,815208.74,551315.46,0,0,0,8,0,0
755,S5-A-163-721,2012-07-04 08:10:00,2012-07-16 07:25:00,A-163-721,23.67066,52.74889,Good,11,815077.34,552815.4,0,0,0,0,0,0
756,S5-A-165-690,2012-07-04 08:50:00,2012-07-18 07:00:00,A-165-690,23.66597,52.86092,Good,13,813951.9,565241.96,0,0,0,12,0,0
757,S5-A-167-772,2012-07-04 09:15:00,2012-07-18 07:15:00,A-167-772,23.64072,52.87184,Good,13,812175.44,566345.07,0,0,0,0,0,0
758,S5-A-168-782,2012-07-04 09:40:00,2012-07-16 08:35:00,A-168-782,23.66502,52.74454,Perfect,11,814728.49,552307.38,2,1,0,18,0,0
759,S5-A-174-689,2012-07-04 10:50:00,2012-07-16 10:00:00,A-174-689,23.64116,52.71946,Good,11,813299.73,549416.63,1,0,6,50,0,0
760,S5-A-175-754,2012-07-04 11:02:00,2012-07-18 08:15:00,A-175-754,23.61465,52.90457,Good,13,810188.7,569868.52,0,0,0,9,0,2
761,S5-A-178-755,2012-07-04 11:26:00,2012-07-18 09:15:00,A-178-755,23.6344,52.90668,Acceptable,13,811500.31,570188.56,0,0,0,0,0,0
762,S5-A-179-686,2012-07-04 11:35:00,2012-07-16 11:00:00,A-179-686,23.7191,52.69705,Perfect,11,818721.4,547269.34,3,1,0,2,0,0
763,S5-A-181-790,2012-07-05 06:30:00,2012-07-19 07:00:00,A-181-790,23.81032,52.65381,Good,14,825199.93,542873.68,0,0,0,0,0,1
764,S5-A-183-711,2012-07-05 06:53:00,2012-07-19 07:20:00,A-183-711,23.7931,52.64068,Perfect,14,824133.73,541337.26,0,0,0,10,0,0
765,S5-A-185-701,2012-07-05 07:25:00,2012-07-17 07:30:00,A-185-701,23.6873,52.66295,Acceptable,12,816822,543340.24,0,0,0,2,0,0
766,S5-A-186-776,2012-07-05 08:00:00,2012-07-17 08:00:00,A-186-776,23.70386,52.66131,Acceptable,12,817952.57,543231.09,0,0,0,1,0,0
767,S5-A-187-770,2012-07-05 08:00:00,2012-07-19 08:10:00,A-187-770,23.7755,52.65026,Acceptable,14,822873.58,542322.46,0,1,1,14,0,0
768,S5-A-188-728,2012-07-05 08:22:00,2012-07-19 08:40:00,A-188-728,23.76027,52.6248,Acceptable,14,822031.72,539425.62,0,0,0,4,0,0
769,S5-A-195-673,2012-07-05 09:55:00,2012-07-19 09:55:00,A-195-673,23.72517,52.6637,Perfect,14,819374.68,543591.01,0,0,0,2,0,0
770,S5-A-198-688,2012-07-05 10:50:00,2012-07-17 10:40:00,A-198-688,23.72256,52.61921,Acceptable,11,819522.95,538636.51,0,0,0,2,0,0
771,S5-A-199-783,2012-07-05 11:15:00,2012-07-17 11:00:00,A-199-783,23.72892,52.62716,Acceptable,11,819894.94,539548.02,0,0,0,14,0,2
772,S5-A-200-726,2012-07-05 11:40:00,2012-07-17 11:20:00,A-200-726,23.71365,52.64975,Perfect,11,818698.11,541990.06,1,0,0,13,0,0
773,S6-A-201-700,2012-07-18 08:05:00,2012-08-02 16:00:00,A-201-700,23.82788,52.74142,Good,15,825732.38,552686.45,0,0,0,0,0,0
774,S6-A-202-708,2012-07-18 09:00:00,2012-08-03 09:50:00,A-202-708,23.84143,52.74906,Perfect,16,826588.78,553596.74,2,0,0,1,0,1
775,S6-A-203-674,2012-07-18 09:10:00,2012-08-02 15:40:00,A-203-674,23.84235,52.76056,Perfect,15,826564.64,554878.54,1,0,0,11,0,0
776,S6-A-204-688,2012-07-18 09:55:00,2012-08-03 13:15:00,A-204-688,23.87022,52.75465,Perfect,16,828487.5,554349.01,0,0,0,10,0,0
777,S6-A-205-794,2012-07-18 10:00:00,2012-08-02 15:00:00,A-205-794,23.86286,52.76924,Perfect,15,827881.61,555936.28,0,0,0,0,2,0
778,S6-A-207-721,2012-07-18 10:50:00,2012-08-03 10:15:00,A-207-721,23.86269,52.74397,Perfect,15,828060.29,553128.1,0,0,1,3,3,0
779,S6-A-208-776,2012-07-18 11:00:00,2012-08-02 14:40:00,A-208-776,23.8573,52.77807,Acceptable,15,827440.59,556891.9,0,0,0,3,0,0
780,S6-A-210-682,2012-07-18 11:30:00,2012-08-02 14:20:00,A-210-682,23.86353,52.76239,Perfect,15,827978.31,555178.33,0,0,0,13,1,2
781,S6-A-212-782,2012-07-18 12:40:00,2012-08-03 11:40:00,A-212-782,23.8777,52.72665,Perfect,15,829202.96,551272.56,0,2,0,29,0,0
782,S6-A-213-689,2012-07-18 12:50:00,2012-08-03 08:40:00,A-213-689,23.88339,52.72121,Good,15,829627.83,550694.28,5,0,0,3,0,0
783,S6-A-214-701,2012-07-18 13:05:00,2012-08-03 11:50:00,A-214-701,23.86343,52.72084,Good,15,828284.18,550561.82,1,0,0,7,0,0
784,S6-A-215-758,2012-07-18 13:25:00,2012-08-03 09:30:00,A-215-758,23.89891,52.7207,Perfect,15,830678.61,550708.91,14,1,0,30,0,0
785,S6-A-216-726,2012-07-19 08:30:00,2012-08-02 09:00:00,A-216-726,23.90894,52.72616,Perfect,14,831313.74,551361.67,1,0,0,33,0,0
786,S6-A-217-734,2012-07-19 09:10:00,2012-08-02 12:00:00,A-217-734,23.91634,52.74021,Perfect,14,831706,552956.67,2,1,0,14,1,0
787,S6-A-219-771,2012-07-19 10:40:00,2012-08-03 12:10:00,A-219-771,23.88996,52.75087,Good,15,829846.66,554019.5,0,2,0,0,0,0
788,S6-A-220-722,2012-07-19 11:00:00,2012-08-03 12:45:00,A-220-722,23.88706,52.75054,Perfect,15,829653.66,553969.53,0,0,0,0,2,0
789,S6-A-222-676,2012-07-24 07:35:00,2012-08-03 08:30:00,A-222-676,23.84118,52.80399,Perfect,10,826160.36,559698.18,0,0,1,4,0,0
790,S6-A-223-690,2012-07-24 08:15:00,2012-08-04 08:45:00,A-223-690,23.83245,52.81412,Acceptable,11,825496.78,560783.98,0,0,0,0,0,0
791,S6-A-224-730,2012-07-24 09:00:00,2012-08-05 09:10:00,A-224-730,23.86043,52.806,Perfect,12,827441.3,560009.1,0,0,0,18,0,0
792,S6-A-225-751,2012-07-24 09:30:00,2012-08-06 09:25:00,A-225-751,23.84602,52.79691,Acceptable,12,826539.34,558933.6,0,0,0,5,0,0
793,S6-A-228-755,2012-07-24 11:10:00,2012-08-09 10:30:00,A-228-755,23.91593,52.78518,Perfect,15,831336.25,557950.68,0,0,3,1,0,0
794,S6-A-229-772,2012-07-24 11:35:00,2012-08-10 11:10:00,A-229-772,23.92702,52.7739,Good,16,832169.25,556748.76,0,0,1,0,0,0
795,S6-A-230-695,2012-07-24 12:00:00,2012-08-11 10:30:00,A-230-695,23.93362,52.80897,Good,17,832346.06,560675.35,0,3,0,2,0,0
796,S6-A-231-711,2012-07-25 07:50:00,2012-08-03 09:30:00,A-231-711,23.83435,52.73295,Good,9,826231.97,551774.8,2,0,0,3,0,0
797,S6-A-234-712,2012-07-25 08:50:00,2012-08-03 09:30:00,A-234-712,23.84591,52.72483,Acceptable,9,827072.43,550925.23,0,0,0,1,0,0
798,S6-A-236-786,2012-07-25 09:05:00,2012-08-03 12:10:00,A-236-786,23.84846,52.72115,Perfect,9,827272.02,550528,0,0,0,10,0,0
799,S6-A-237-673,2012-07-25 09:25:00,2012-08-03 11:30:00,A-237-673,23.90482,52.75526,Acceptable,9,830815.05,554575.53,0,0,0,13,0,0
800,S6-A-238-733,2012-07-25 09:45:00,2012-08-03 11:10:00,A-238-733,23.90442,52.75961,Acceptable,9,830755.07,555056.95,0,1,0,20,0,0
801,S6-A-240-741,2012-07-25 10:40:00,2012-08-03 12:30:00,A-240-741,23.92728,52.72725,Good,9,832542.42,551567.46,0,0,0,0,0,0
802,S7-A-241-794,2012-08-16 10:42:05,2012-08-29 09:11:35,A-241-794,23.65798,52.75844,Good,12,814153.65,553820.94,0,1,0,22,0,0
803,S7-A-242-689,2012-08-16 11:10:24,2012-08-29 08:13:28,A-242-689,23.68334,52.76328,Good,12,815827.94,554469.86,0,1,0,11,4,0
804,S7-A-244-734,2012-08-16 12:46:55,2012-08-29 11:19:03,A-244-734,23.71022,52.78193,Acceptable,12,817503.6,556660.43,0,1,0,0,0,0
805,S7-A-245-682,2012-08-16 13:24:31,2012-08-29 12:13:04,A-245-682,23.69839,52.77997,Good,12,816720.9,556390.44,6,1,0,0,0,0
806,S7-A-246-726,2012-08-17 07:56:51,2012-08-29 07:42:54,A-246-726,23.71143,52.74876,Good,11,817826.93,552980.49,8,0,0,0,0,0
807,S7-A-248-673,2012-08-17 08:30:00,2012-08-29 10:30:00,A-248-673,23.74033,52.76812,Good,12,819633.3,555259.63,13,0,0,60,0,0
808,S7-A-250-788,2012-08-16 11:43:18,2012-08-29 08:34:19,A-250-788,23.68839,52.77258,Perfect,12,816100.82,555525.34,0,0,0,0,2,0
809,S7-A-251-730,2012-08-17 13:01:30,2012-08-30 11:36:37,A-251-730,23.77111,52.77762,Perfect,12,821637.32,556452.48,0,1,3,0,0,0
810,S7-A-252-695,2012-08-17 13:31:49,2012-08-30 12:10:34,A-252-695,23.76756,52.76727,Good,12,821474.51,555286.69,0,2,0,28,0,0
811,S7-A-254-676,2012-08-17 12:31:01,2012-08-30 10:33:21,A-254-676,23.7883,52.78787,Good,12,822719.47,557668.36,6,1,0,0,0,0
812,S7-A-255-751,2012-08-17 11:37:58,2012-08-30 07:14:15,A-255-751,23.77658,52.80698,Perfect,12,821788.75,559738.89,7,0,0,31,0,0
813,S7-A-256-690,2012-08-17 12:00:00,2012-08-30 06:50:00,A-256-690,23.7673,52.81161,Perfect,12,821129.79,560211.74,0,0,0,17,0,0
814,S7-A-257-722,2012-08-17 10:05:35,2012-08-30 08:20:02,A-257-722,23.8374,52.82777,Good,12,825727.72,562322.92,0,0,0,8,0,0
815,S7-A-258-754,2012-08-17 09:41:03,2012-08-30 07:59:26,A-258-754,23.8467,52.82528,Good,12,826372.23,562088.53,6,1,0,30,0,0
816,S7-A-260-755,2012-08-17 10:36:10,2012-08-30 08:48:57,A-260-755,23.86271,52.82311,Perfect,12,827465.97,561920.36,0,0,2,0,1,0
817,S7-A-261-786,2012-08-18 16:45:00,2012-09-05 11:55:00,A-261-786,23.85631,52.75488,Perfect,17,827548.17,554311.05,1,1,0,0,3,0
818,S7-A-262-688,2012-08-18 16:15:00,2012-09-02 05:30:00,A-262-688,23.84892,52.7554,Perfect,14,827046.15,554335.16,2,0,0,25,0,0
819,S7-A-263-771,2012-08-18 15:45:00,2012-09-01 05:00:00,A-263-771,23.84069,52.75566,Perfect,13,826489.46,554326.61,9,6,0,22,0,0
820,S7-A-264-783,2012-08-18 17:30:00,2012-09-05 11:40:00,A-264-783,23.85194,52.75289,Good,17,827268.55,554070.06,1,0,0,9,0,0
821,S7-A-265-711,2012-08-18 17:40:00,2012-09-04 23:30:00,A-265-711,23.84681,52.75312,Good,17,826921.02,554072.26,4,0,0,39,0,0
822,S7-A-266-782,2012-08-18 15:10:00,2012-08-25 14:25:00,A-266-782,23.83338,52.74949,Perfect,6,826042.88,553607.95,1,0,0,61,3,0
823,S7-A-267-776,2012-08-18 14:40:00,2012-09-03 12:00:00,A-267-776,23.83801,52.742,Good,15,826411.07,552796.85,18,5,0,33,0,0
824,S7-A-268-741,2012-08-21 10:30:00,2012-09-04 12:45:00,A-268-741,23.84535,52.73601,Perfect,14,826950.86,552164.74,4,0,0,33,0,0
825,S7-A-269-674,2012-08-21 11:00:00,2012-09-04 12:20:00,A-269-674,23.85904,52.73495,Perfect,14,827882,552109.35,11,0,0,25,0,0
826,S7-A-270-700,2012-08-16 17:30:00,2012-09-04 09:30:00,A-270-700,23.88412,52.74097,Perfect,18,829527.79,552892.87,6,2,1,32,1,0
827,S7-A-271-671,2012-08-21 10:00:00,2012-09-04 16:15:00,A-271-671,23.85296,52.72984,Good,14,827510.35,551513.93,10,3,0,3,0,0
828,S7-A-272-712,2012-08-21 11:25:00,2012-09-04 12:00:00,A-272-712,23.86225,52.73186,Perfect,14,828121.71,551780.72,11,1,0,25,3,0
829,S7-A-273-721,2012-08-21 11:50:00,2012-09-04 11:30:00,A-273-721,23.86533,52.72836,Perfect,13,828355.76,551405.95,23,1,0,0,1,0
830,S7-A-274-708,2012-08-21 13:35:00,2012-09-04 10:00:00,A-274-708,23.88078,52.73336,Good,13,829360.04,552032.12,3,1,0,0,0,0
831,S7-A-275-760,2012-08-21 13:50:00,2012-09-04 10:30:00,A-275-760,23.88728,52.73215,Perfect,13,829807.53,551927.5,0,1,0,26,4,0
832,S7-A-276-790,2012-08-21 14:00:00,2012-09-04 11:00:00,A-276-790,23.88617,52.72909,Good,13,829755.8,551582.46,0,1,0,2,1,0
833,S7-A-278-686,2012-08-16 15:20:00,2012-09-04 08:30:00,A-278-686,23.90332,52.72981,Good,18,830907,551741.27,13,3,0,2,0,0
834,S7-A-279-733,2012-08-16 15:50:00,2012-09-04 08:50:00,A-279-733,23.90988,52.73116,Good,18,831339.17,551921.47,1,1,2,0,0,0
835,S7-A-280-701,2012-08-16 14:00:00,2012-08-29 05:25:00,A-280-701,23.82974,52.71999,Perfect,12,826017.89,550314.06,24,3,0,7,0,0
836,S8-A-282-755,2012-09-06 09:35:02,2012-09-19 10:45:00,A-282-755,23.63746,52.88007,Good,13,811897.13,567245.3,0,0,0,1,0,0
837,S8-A-283-758,2012-09-06 10:00:20,2012-09-19 10:55:00,A-283-758,23.65073,52.88024,Good,13,812787.86,567321.96,0,0,0,12,0,1
838,S8-A-284-706,2012-09-06 11:13:29,2012-09-19 11:30:00,A-284-706,23.6218,52.89057,Acceptable,13,810769.32,568343.96,0,2,1,4,0,0
839,S8-A-285-770,2012-09-06 11:30:03,2012-09-19 11:45:00,A-285-770,23.62663,52.90167,Perfect,13,811014.29,569598.19,0,1,0,29,0,0
840,S8-A-286-695,2012-09-06 12:33:17,2012-09-19 12:20:00,A-286-695,23.61147,52.91719,Good,12,809884.85,571256.96,0,0,0,0,0,0
841,S8-A-287-722,2012-09-06 12:05:07,2012-09-19 12:00:00,A-287-722,23.64328,52.90789,Perfect,12,812088.11,570361.61,0,0,0,9,0,3
842,S8-A-288-676,2012-09-06 10:45:58,2012-09-19 11:10:00,A-288-676,23.64182,52.89818,Good,13,812059.91,569276.41,0,0,0,3,0,0
843,S8-A-289-772,2012-09-06 08:43:10,2012-09-19 10:10:00,A-289-772,23.61474,52.8717,Perfect,13,810429.83,566216.79,0,0,0,33,0,0
844,S8-A-290-754,2012-09-06 10:24:25,2012-09-19 11:10:00,A-290-754,23.64984,52.88888,Acceptable,13,812665.78,568278.04,0,0,0,2,0,0
845,S8-A-291-689,2012-09-06 09:48:48,2012-09-19 08:30:02,A-291-689,23.72447,52.68369,Acceptable,12,819181.44,545808.83,0,0,0,0,0,0
846,S8-A-293-751,2012-09-06 08:39:43,2012-09-19 07:09:28,A-293-751,23.74127,52.69173,Acceptable,12,820256.82,546776.77,1,3,0,0,0,0
847,S8-A-294-730,2012-09-06 09:05:04,2012-09-19 07:29:56,A-294-730,23.75221,52.69186,Perfect,12,820994.37,546839.99,3,2,0,0,0,0
848,S8-A-295-690,2012-09-06 11:11:15,2012-09-19 10:50:41,A-295-690,23.77401,52.66554,Perfect,12,822660.18,544013.38,0,1,0,4,1,1
